case_id,legacy_case_id,manual_id,cell_number,treatment,source_image,source_fov_encrypted,global_x,global_y,raw_sha256,manual_swc_sha256
evotest_div10cc_cell264,div10_cell264,tracings_M237_totrace_Encrypted_264_0,264,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,2877.500000,8889.000000,d398bd641c3a8eb113bceeeddae62d5d464ec11e2a0bfbe51a9fa42d9001e0ef,6065df8d15dfe9d04a85626506119454b05429a250b72424a3f7ddc265e88739
evotest_div10cc_cell265,div10_cell265,tracings_M237_totrace_Encrypted_265_0,265,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,5915.500000,6147.000000,dee477d377def207b948a348442b9c0789abe336cc902721b6bd49d9289a826e,65c1a47ad64f326f88f9dfb8e702f757bf44b1860333c8f14a60ae380a07f25c
evotest_div10cc_cell266,div10_cell266,tracings_M237_totrace_Encrypted_266_0,266,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,12227.000000,8950.000000,170ed8aeba8c8829007f43a534aec00f648b4ecd8df14d60601835ab536b6fa6,7c767baaf9d98a64957f21ea2fd8891e0783d24a8c9f69404c0579fadabee12b
evotest_div10cc_cell267,div10_cell267,tracings_M237_totrace_Encrypted_267_0,267,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,9481.000000,4081.000000,5afdce87317d7db18193de514562ad9cbf63ea258536cf1621989ed60367f612,9e924521e1de5f2232c45bab08f2864e04be6cccdc1fcc3a6beb414fea118c5e
evotest_div10cc_cell268,div10_cell268,tracings_M237_totrace_Encrypted_268_0,268,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,10192.500000,11202.500000,0f3891f8c786b68043073f94cc9d9f2b2b0b57fbd4d7cb9aecb2396f83e5b467,75361d32c704c5e7af505733fa059877e249e3b66022c0cd581c1a9b699de459
evotest_div10cc_cell269,div10_cell269,tracings_M237_totrace_Encrypted_269_0,269,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,314.000000,10464.000000,524fc83f6b4af6cc333f63f68c362aee979bd78670655d45fb87ee166a64297f,11777ab9c123e3a34b355de49f85e52abe131fb7b77ec30ae05f265d19595bed
evotest_div10cc_cell270,div10_cell270,tracings_M237_totrace_Encrypted_270_0,270,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,5452.500000,6915.000000,927b73ad13af20081bc917122d2f5fde4cf6862cd4901fcd370fdc4f598c3815,c2b10fead16cc2102679a8239d8e22c9f9a1787ea12dfa06d3f9163b08fd421c
evotest_div10cc_cell271,div10_cell271,tracings_M237_totrace_Encrypted_271_0,271,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,5446.000000,5331.500000,f1588fe9cba9a590ef98d18048341d2ce7fa5dd957ad2708b761b49bef9b321d,0b1766f096d88f17bd0c29f658a034bae69ac3efe13f51cdf4d91e26c10b37ee
evotest_div10cc_cell272,div10_cell272,tracings_M237_totrace_Encrypted_272_0,272,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,4942.000000,3251.000000,fa3d8fef6076022eb22a46da681e55a02ba121fbd01ca7058df919b849fb72d2,17f5c5df8cb11df07ae0b3fdde13e646853e847e9b8c6494347095f276828255
evotest_div10cc_cell273,div10_cell273,tracings_M237_totrace_Encrypted_273_0,273,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,5057.500000,11256.000000,c5688ca4f7620eec27822a3dea6a21529a587fe83ba783ba3a323f53cd7d3b9f,d00f34f4ba673bfe78eb54d38f541e0f71b323b661acac2fb46ad47bd91bf8fa
evotest_div10cc_cell274,div10_cell274,tracings_M237_totrace_Encrypted_274_0,274,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,3709.000000,10190.500000,0a3637d7681c6899d20ac39d31f3d31228bface1ec18d6b789c2e516ca6a1c5a,021e369e2a9a44d0f0cdf8da06c1605cbb82371b2ac29cb1c7ce025b9cc9e2f8
evotest_div10cc_cell275,div10_cell275,tracings_M237_totrace_Encrypted_275_0,275,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,10078.500000,2364.000000,cfb93a177257a6bb3070b8da27a4dd16abd597611ff4bcab5a9ce9839837f927,d370d455fdd7a93d7fd25904a0d2fd4d51f27f6612dc8ee790fd19c328bf0c14
evotest_div10cc_cell276,div10_cell276,tracings_M237_totrace_Encrypted_276_0,276,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,6199.000000,9196.500000,78cb62a3cd5b641d6130bacbe85d98760a52b0b7ed8434f611f0a67a21c95e3f,c0836b983b3f1f0cacf9365b8fcb60ad8950b03c2f2e61a83be71748b4734e8d
evotest_div10cc_cell277,div10_cell277,tracings_M237_totrace_Encrypted_277_0,277,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,3045.500000,10468.500000,48faa4b5ddf4a360b2d64405b9a26b8ce83df0966f531460560bff8d85529dcc,dbbceae1a2fd631396921475f3280797036cf44b5d4087a42b027dffbf662b4c
evotest_div10cc_cell278,div10_cell278,tracings_M237_totrace_Encrypted_278_0,278,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,3413.000000,12442.500000,71d61f36030d976e69c31d1f2263a36a1472bcd64ebde6ef90b8d817b52848d2,fb44a2e356216e7449f47994a7fb3b7ebc97959f715adcf74e741147da87f688
evotest_div10cc_cell279,div10_cell279,tracings_M237_totrace_Encrypted_279_0,279,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,7176.000000,11141.500000,534754f07df98bc858f36b16e2c97d7b528639ee1e66053608b9ac3753304858,ae26861c74a63f7e5b0b87b88f90edcfa6d7fc4643433d7e7bed9ef7ec838ed6
evotest_div10cc_cell280,div10_cell280,tracings_M237_totrace_Encrypted_280_0,280,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,11327.500000,3402.500000,3c8eeee6be3c9fcd5e19495423618f1ddb0489fb85c6533ab2099e6338dd6810,c0e4094836bf06feae49ab4035046a448feb1651b54f607153fc765e04a0baef
evotest_div10cc_cell281,div10_cell281,tracings_M237_totrace_Encrypted_281_0,281,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,10232.000000,3118.500000,2f8b950add2a07522c20a7be951ba8e44e867584b0b2d0b243b0950c9f30df23,c6d3f9cab8db0d89f5e4abfffa595873e87725e2359ca6a710b4e81a2cf03a1d
evotest_div10cc_cell282,div10_cell282,tracings_M237_totrace_Encrypted_282_0,282,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,7748.500000,6354.500000,121cc534ff914a72d6a3c3a93c86f933404c3399ea48552dc18afc84857a1418,76177901ef2cc742951415a114d95f909d7e7d4dba78122de1b768572347a330
evotest_div10cc_cell283,div10_cell283,tracings_M237_totrace_Encrypted_283_0,283,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,8021.000000,4712.500000,a33c5bf746db1547a9e98073f456265fd1e4e4274254a749f953b2e85f502eea,ded0f468488b250114df675f2cbc080fb8e8b5447e2458826fbdcee02fec79c3
evotest_div10cc_cell284,div10_cell284,tracings_M237_totrace_Encrypted_284_0,284,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,7034.500000,10864.500000,c1d45854b9af27407bc93c916c4db8b2ac52ffca1cee1bb4fe4995c546c914f9,8d16f457bed4572b6dc9a8f4c71f32414ec0faba4f53475d093e19e31212dde1
evotest_div10cc_cell285,div10_cell285,tracings_M237_totrace_Encrypted_285_0,285,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,7973.000000,10023.000000,76442593782df949ccd0ff6c0c7ebe3e1552cdd244528f52bd6a5530e2fa159f,e0340b84a633357952233f7d69acf363371e6ff7bf0d59ba5f1929b5eef26e58
evotest_div10cc_cell286,div10_cell286,tracings_M237_totrace_Encrypted_286_0,286,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,759.000000,10502.500000,3a84550ed5ecfed542c0bccd44b24b648366805937fd9388985e373a87ffd1bd,1112bda9da7d0291e58e455580c5b349618c9f2ee20eb90dee964179a5403684
evotest_div10cc_cell287,div10_cell287,tracings_M237_totrace_Encrypted_287_0,287,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,8294.000000,9352.500000,c20b359bd11cfacfb2e8ce24b89e6d59139952f3fa17ad35c981ea2be6b3f8a6,2fd6630e09f2f6a64f935188c798eb7c4e88b301b559a5915e534c09a119d4fb
evotest_div10cc_cell288,div10_cell288,tracings_M237_totrace_Encrypted_288_0,288,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,6505.500000,10591.000000,7f76ca92e59997a6d925b6fe5a77a3a0636ad34ec2f8b1d9ec4a366476891062,df857c9c3436474e60a70fd1002b06ba5e2606bd8f996f684365fd7b5262e621
evotest_div10cc_cell289,div10_cell289,tracings_M237_totrace_Encrypted_289_0,289,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,5107.500000,8056.500000,c8c6f32e61beabd8312f67adb40c9885d8eba3a313945b4c22a95146878c1636,0f1a7810e6d34af6cc3e365526eb8eef64ff360fa52be230644eacd6b6d56d5e
evotest_div10cc_cell290,div10_cell290,tracings_M237_totrace_Encrypted_290_0,290,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,2624.500000,1281.000000,8b0f7abbfc8fd06fddcb08eb3a54dbd03f6e0e79a4d9634abd1dded173d5d3ff,1adda69c46ee25f239a859e4b9f98ddab9b88e81004ac25965b2808a22bbcfac
evotest_div10cc_cell291,div10_cell291,tracings_M237_totrace_Encrypted_291_0,291,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,550.500000,8644.500000,5c48329db6070389ef88ac7a70ecad92a05565e958cf1d8ab4ad93a6d52272ad,42b4b9e9c64461a4399b450485867c2be9aec316bf2f34d158365684c93a8dee
evotest_div10cc_cell292,div10_cell292,tracings_M237_totrace_Encrypted_292_0,292,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,2722.500000,9773.000000,30209d9db330afcff69a3af19f27b901c8c9cd25c5f134ccf41d2c759413f3c0,01866ce5bd79a49b1d1e37a7f2f0b58322d680d2f258ac60b29589dfc629a5f9
evotest_div10cc_cell293,div10_cell293,tracings_M237_totrace_Encrypted_293_0,293,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E9_dilutedDMSO.tif,5549959,6408.500000,10084.000000,e3305bb5abea428ceb612ae4df94b0143479007d874568eee8d840054db14715,bc76640c4fdb2e5bce9e3319bb4e3d77d74df7a40352f3597191fadbffdc9e07
evotest_div10cc_cell294,div10_cell294,tracings_M237_totrace_Encrypted_294_0,294,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,9920.500000,11926.500000,2b5515fff7032697391035335f1a790b8ce6bdf3487f072b59e9d9ec9698d696,52ad6d5dbfcd5755656f5794d670ff487c5c86d2021b935e841ff94f8a6272e7
evotest_div10cc_cell295,div10_cell295,tracings_M237_totrace_Encrypted_295_0,295,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,5276.500000,4885.500000,4a3b0cf616d573c91a6a561e14c0e1f9610354f5081b664d6ec1fc0c9de98695,7f95c1816df1ee26dc444eb553507b79d07d46558c14dc13f5a9b2c9ec9399f1
evotest_div10cc_cell296,div10_cell296,tracings_M237_totrace_Encrypted_296_0,296,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,3250.500000,6688.000000,a868c4975b4f2238a051c7a4637199792a5ee4d330423d850f6156f283318d8e,c90bb30f294af85b30bb9b33c184c36377b41281ddbbaa00d3150c24686ca757
evotest_div10cc_cell297,div10_cell297,tracings_M237_totrace_Encrypted_297_0,297,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,2809.500000,7616.500000,e108399be0bf6ec49152cf29a0a5169dff4ff87a70d7d66c4fb44a2f9626a455,0d0cbf7556bce77525dabff4df5e6aeb1cda4ea632fb2db92534f11576348c6f
evotest_div10cc_cell298,div10_cell298,tracings_M237_totrace_Encrypted_298_0,298,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,9342.500000,1903.500000,8059e8c3fb82ea4b04d917afe115251c65d0f0e7f8a86a2c83699145733d7a16,b6db31307e2427995ee370a0f44c08dd5eadd3994be87505ff22e04926e96d2b
evotest_div10cc_cell299,div10_cell299,tracings_M237_totrace_Encrypted_299_0,299,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,10927.500000,8036.500000,62d4fcaf3fb4bce2227b98a3a41c5c410c60794218e363152689296bd6d66601,4e2c1f9be31bd5dbcc45ca718c9fa484abf15433ce009cfba57a167f77ae022d
evotest_div10cc_cell300,div10_cell300,tracings_M237_totrace_Encrypted_300_0,300,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,4974.000000,7592.000000,0a03c875f2c4d81ee41cb24ef13592aa3f9991712e273cead516a02df0fa8c5e,a0eec97d2d6c934e5567b3fdbbafcc0d629587e851d61e2073490d649b05fa5f
evotest_div10cc_cell301,div10_cell301,tracings_M237_totrace_Encrypted_301_0,301,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,6446.500000,12422.000000,a6281cd2655bfd3de3561afcb70bf8c3a45a1d62157c58a241961debf99ced7b,f763132bee5bbb0cfb261ffd7107319618df938050fcb371b219ec4e70a04408
evotest_div10cc_cell302,div10_cell302,tracings_M237_totrace_Encrypted_302_0,302,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,4576.500000,10449.500000,2874958018994ef7bcaad59716005e67ff26c9a69cc1b50a512feba5f7a04e28,969a6fcaa226cdcffdfb57f50444049fb021cac2d7a04e5b7772bc8290aa1b20
evotest_div10cc_cell303,div10_cell303,tracings_M237_totrace_Encrypted_303_0,303,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,9036.000000,6020.500000,fd1629aee90e6d4f4ed297786f28a18741d5d3bae42cc506738067d1e4b6d002,f80fc1df410e4cd2a7c4c4d08e1c3ae1ff0906d43cd9a28b1b227aece21f1676
evotest_div10cc_cell304,div10_cell304,tracings_M237_totrace_Encrypted_304_0,304,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,8940.500000,4771.500000,0b8d00a045430ad557a6df56979fa812d21fed66834cf214a551ec2fccbdeeac,b779778389503a05398b30971090db5221034f75c9ca0ed3e0dbc919333b5a33
evotest_div10cc_cell305,div10_cell305,tracings_M237_totrace_Encrypted_305_0,305,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,4928.500000,12363.000000,a11d9e07673058a03453f6cc76948e330480b810a8e00babc2e2a6a6a6ee4435,3f054016ebdfd89a44e52ad6d053be0a794424b6301de803d180667ff4ba85bc
evotest_div10cc_cell306,div10_cell306,tracings_M237_totrace_Encrypted_306_0,306,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,9536.000000,5238.500000,a4316c8e541e6d9a2a2ec10555ff01ffe19b6a613577131e4bcd362f931846fe,ceab59def4f034bd8989f3f31779a44ddd938c2f8fcc8ead446e5e5fdd4e0c65
evotest_div10cc_cell307,div10_cell307,tracings_M237_totrace_Encrypted_307_0,307,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,9314.500000,10574.500000,92d25abb70448722380c9e96306250f9e3656e44c7167ae34c90edd453515369,fc7f2a65b81d468dde96d899e190c3c54a6fedf618681dc43c098b3a3240132a
evotest_div10cc_cell308,div10_cell308,tracings_M237_totrace_Encrypted_308_0,308,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,3331.500000,7357.000000,0a632e5bea94307af5bff24b4cd56829c7919c674426e9b281b4bab8f56c5390,de68439b9e9f6dd0ba7cfc3c4aa87589d59bbdc5860c59b453b73f146492ec34
evotest_div10cc_cell309,div10_cell309,tracings_M237_totrace_Encrypted_309_0,309,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,3445.500000,3416.500000,eba36bb34ec9d45690dd9a91c5928ef7cfdababbdf492dd4c1e148f50df50c54,7d33ec7ae82ba026691ddfc106ec94dce491f0389e068316cdd1a0b0a04dcfe1
evotest_div10cc_cell310,div10_cell310,tracings_M237_totrace_Encrypted_310_0,310,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,4850.000000,8948.500000,3b26702ad1e25bc311865b1bfe10749b313f3c47a602695701cbb9489a5c387a,ab6ab997bb826e77fdcce4b34768f7ee390def3b3a03e2daa082015bbfb96c36
evotest_div10cc_cell311,div10_cell311,tracings_M237_totrace_Encrypted_311_0,311,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,6582.000000,12539.500000,ca7b3baa8b5a9118ce3f65a79e798e5bc2a24c98568576d900bbdc06384e0e74,38db9db4b3faea262f81854fe8bcb2d9694f7c8269cb6b64a1563bfa900e1063
evotest_div10cc_cell312,div10_cell312,tracings_M237_totrace_Encrypted_312_0,312,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,11136.500000,5291.000000,3ebc46cddff52db19efe28f66e1add329ce04330d75b10cd66379af848c46d91,284f833576495168a1abb0c3aaccc967b28060278c765e9bb0bba82f4ef7c145
evotest_div10cc_cell313,div10_cell313,tracings_M237_totrace_Encrypted_313_0,313,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,7181.500000,8166.000000,bbf2c9c584af27b048710ad817af40263cf8a0c06beda6fad3460fefaded4d69,7ff2930896e4c086187d7b54a3e5747fb59f00dac084a33ed7da65f684cef09c
evotest_div10cc_cell314,div10_cell314,tracings_M237_totrace_Encrypted_314_0,314,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,4089.000000,2636.500000,537bf1af0f309bbfae44d6cc68d395e91605140add53501cce7627a9bbb2d34b,8d065f27233b45e8a6f41d814c3e658e8ef024850450861d6cf5be4777287925
evotest_div10cc_cell315,div10_cell315,tracings_M237_totrace_Encrypted_315_0,315,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,5247.000000,8331.000000,681bce343011931e2ad848659f6090d33eb116d80cfa6971d1b8df82499e7040,53481255b6e9739705c5fe9764de62a131390c37aceea1639ae305a10ef96313
evotest_div10cc_cell316,div10_cell316,tracings_M237_totrace_Encrypted_316_0,316,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,5873.500000,9316.500000,94dce70c704b45d084292ce437a85828ec0e6a1a20134b56b9227ba9998619ee,5f21f007db9e3b11fa32d30c1d0ccb29fb01f4ecde06908ca98ad8fdede6a186
evotest_div10cc_cell317,div10_cell317,tracings_M237_totrace_Encrypted_317_0,317,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,9038.500000,5002.000000,5078ab10cba1928223a80ec5347e79d54f4bfafdb8598f75148a19c6fc56dd39,40728bd373a077bcd348721c2811588a2b16fc43cd85744e550b3061af7cda18
evotest_div10cc_cell318,div10_cell318,tracings_M237_totrace_Encrypted_318_0,318,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E5_Y-27632.tif,6790893,7417.000000,2051.000000,98c8f5f931dfdf90f60e61da6db3bfa1dc8c6cf13f41a15fdc397a37230b7c4c,b110aa989eb668e14e644bdd29b3ef1fc5b92575d788c3234236586d9bed8458
evotest_div10cc_cell319,div10_cell319,tracings_M237_totrace_Encrypted_319_0,319,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,10023.000000,7146.000000,030189ad8475406af3372e32620eb2b4b06d7b2160a732db77b3955fd8ca47e6,c9bb11260420f7bf1825a081b7e7d2d6d30914cf4283396f1ccd6dfa56330c1a
evotest_div10cc_cell320,div10_cell320,tracings_M237_totrace_Encrypted_320_0,320,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,5055.000000,2332.500000,1d74f8c0bc9de7867a03f897f2788cdf582ac0e677b3731b0e4873cb7d54ff57,8d1c30cb6a89444219eb7a0ce12821e482157a3954431cf4ba00a9a74f2d12fa
evotest_div10cc_cell321,div10_cell321,tracings_M237_totrace_Encrypted_321_0,321,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,1621.000000,5323.000000,2cd47c297df5793c0c11ce24e976f8fd2a0798879feed8e39429270aee559e1f,f3dfebb2b12df038c643b3d69d10609f0742654351d48ed4e1ad3912a8a2a44c
evotest_div10cc_cell322,div10_cell322,tracings_M237_totrace_Encrypted_322_0,322,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,7952.500000,3781.500000,cf98adca2533cbcc0bb2cc1bee1f1606b8d152f99162bb3350b894184749fee9,4c63ae17423cf44e71fabd28300269384481fc724eed25e064e0aa695f4bebf7
evotest_div10cc_cell323,div10_cell323,tracings_M237_totrace_Encrypted_323_0,323,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,4200.500000,4932.000000,271fc49c3fbb41526526420d3d1a15f505ae1eec137fd941b3c2f70930e156b8,42b14e46afef1bd47d8f6cad1e45d5d78b67fa0e8dfef2180c9d7dd9c03cfee6
evotest_div10cc_cell324,div10_cell324,tracings_M237_totrace_Encrypted_324_0,324,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,8493.000000,3724.000000,6baa43016851239aeb6ce92598c2efb8f37632df8a250a0c9cae0ce201904205,a954212d4481bcff481ffe197be797a632fe63273694f324c3454ce0d7981349
evotest_div10cc_cell325,div10_cell325,tracings_M237_totrace_Encrypted_325_0,325,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,3310.000000,7063.000000,21a10c0240568bfb18b91aca386c2ec0b9f2c36a3a08adf07925ae09f37be222,5757501a12e248aa94104df7090295b6fe9c3f62042d3f39ebd23cd4b39b75d8
evotest_div10cc_cell326,div10_cell326,tracings_M237_totrace_Encrypted_326_0,326,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,9619.500000,6816.000000,dbfc40f7f2c3cbd77dd8ee46e4352e75a4305999a401f83d40143bb440c76b8d,eb403678130067390e90071b9c6d5e710e7068baf86dbf021f1c75d6361d8154
evotest_div10cc_cell327,div10_cell327,tracings_M237_totrace_Encrypted_327_0,327,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,10123.500000,7174.500000,42f8e49c72249f0b3100c7cecf0df783e8f97cf0bbba9d88010ccb8a5786a0c5,1e78255608bc85fe60becf8c1cdcb78b8ac9353df37c3fcd533b1dfbec5750f5
evotest_div10cc_cell328,div10_cell328,tracings_M237_totrace_Encrypted_328_0,328,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,6086.500000,7430.000000,6d4eb3e667359fe2fd734380e8ead687239c3d74bd5504de105f918eac6803fa,5238e8777a4d6be7dfd5b0e508649f01d50b4b6099e3c0147f5f3f9beae96215
evotest_div10cc_cell329,div10_cell329,tracings_M237_totrace_Encrypted_329_0,329,Y-27632,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E5_Y-27632.tif,6821916,5438.000000,1115.000000,e6aa7c0e663b112df7c30be1cea9f0e59020ab498ccc010bffa5608f8f7e6acf,43c1a52a85abe72b645344e0a930e127470cbd562510aa9c2747924437f6d78d
